"Date","Name"
"1932-12-08","940"
"1932-12-10","57"
"1932-12-12","618"
"1932-12-14","99"
"1933-01-02","859"
"1933-01-07","893"
"1933-01-10","594"
"1933-02-02","572"
"1933-02-20","221"
"1933-02-26","623"
"1933-03-09","19"
"1933-03-10","107"
"1933-03-11","469"
"1933-03-12","463"
"1933-03-13","230"
"1933-03-15","326"
"1933-03-22","762"
"1933-03-23","101"
"1933-03-24","714"
"1933-03-29","316"
"1933-03-29","264"
"1933-04-01","861"
"1933-04-07","647"
"1933-04-18","216"
"1933-04-21","187"
"1933-04-25","888"
"1933-04-26","175"
"1933-04-27","7"
"1933-05-04","897"
"1933-05-05","873"
"1933-05-11","436"
"1933-05-12","212"
"1933-05-16","1"
"1933-05-25","130"
"1933-05-27","75"
"1933-06-01","714"
"1933-06-02","182"
"1933-06-04","896"
"1933-06-12","590"
"1933-06-15","210"
"1933-06-27","591"
"1933-06-28","867"
"1933-06-30","903"
"1933-07-16","393"
"1933-07-21","7"
"1933-07-21","255"
"1933-07-23","251"
"1933-07-29","516"
"1933-07-31","424"
"1933-08-03","759"
"1933-08-08","954"
"1933-08-13","389"
"1933-08-14","284"
"1933-08-16","126"
"1933-08-17","287"
"1933-08-19","372"
"1933-09-03","658"
"1933-09-04","263"
"1933-09-07","808"
"1933-09-11","194"
"1933-09-17","187"
"1933-09-22","886"
"1933-10-04","668"
"1933-10-06","342"
"1933-10-11","397"
"1933-10-12","194"
"1933-10-12","11"
"1933-10-21","519"
"1933-10-29","729"
"1933-11-01","474"
"1933-11-08","461"
"1933-11-10","493"
"1933-11-12","140"
"1933-11-14","35"
"1933-11-15","982"
"1933-11-17","654"
"1933-11-18","102"
"1933-11-19","157"
"1933-12-15","331"
"1933-12-17","413"
"1933-12-19","600"
"1933-12-19","56"
"1933-12-26","68"
"1933-12-26","498"
"1933-12-31","252"
"1934-01-15","120"
"1934-01-17","429"
"1934-02-01","533"
"1934-02-03","756"
"1934-02-07","248"
"1934-02-14","546"
"1934-02-15","392"
"1934-02-21","998"
"1934-03-02","539"
"1934-03-07","499"
"1934-03-09","95"
"1934-03-10","370"
"1934-03-15","348"
"1934-03-16","169"
"1934-03-18","460"
"1934-03-19","560"
"1934-03-24","223"
"1934-03-24","347"
"1934-03-25","537"
"1934-03-28","736"
"1934-05-07","313"
"1934-05-10","546"
"1934-05-29","281"
"1934-05-29","312"
"1934-06-02","381"
"1934-06-09","748"
"1934-06-20","150"
"1934-06-21","43"
"1934-06-22","494"
"1934-06-26","590"
"1934-07-10","346"
"1934-07-13","348"
"1934-07-14","763"
"1934-07-16","156"
"1934-07-17","564"
"1934-07-18","847"
"1934-08-02","927"
"1934-08-03","740"
"1934-08-04","13"
"1934-08-08","990"
"1934-08-08","817"
"1934-08-18","504"
"1934-08-23","207"
"1934-08-25","1016"
"1934-08-30","71"
"1934-08-31","862"
"1934-09-01","77"
"1934-09-02","520"
"1934-10-08","83"
"1934-10-14","1014"
"1934-10-20","772"
"1934-10-25","562"
"1934-11-01","406"
"1934-11-03","1001"
"1934-11-10","519"
"1934-11-11","760"
"1934-11-15","903"
"1934-11-23","370"
"1934-11-23","594"
"1934-11-25","948"
"1934-11-26","803"
"1934-11-28","106"
"1934-12-01","187"
"1934-12-06","195"
"1934-12-11","106"
"1934-12-21","1"
"1934-12-24","366"
"1934-12-29","588"
"1935-01-01","938"
"1935-01-11","569"
"1935-01-19","751"
"1935-01-20","467"
"1935-01-23","731"
"1935-02-04","879"
"1935-02-09","616"
"1935-02-11","35"
"1935-02-20","222"
"1935-03-05","289"
"1935-03-05","104"
"1935-03-07","590"
"1935-03-18","722"
"1935-03-20","641"
"1935-04-06","334"
"1935-04-11","156"
"1935-04-12","659"
"1935-04-14","1019"
"1935-04-17","490"
"1935-04-21","413"
"1935-04-22","453"
"1935-04-29","15"
"1935-05-10","376"
"1935-05-11","626"
"1935-05-13","935"
"1935-05-15","827"
"1935-05-22","738"
"1935-05-23","308"
"1935-05-24","741"
"1935-06-03","517"
"1935-06-04","109"
"1935-06-06","320"
"1935-06-14","275"
"1935-06-17","804"
"1935-06-26","567"
"1935-06-27","5"
"1935-06-27","738"
"1935-07-06","922"
"1935-07-06","786"
"1935-07-11","843"
"1935-07-18","255"
"1935-07-22","672"
"1935-07-23","1001"
"1935-07-26","315"
"1935-08-06","296"
"1935-08-09","646"
"1935-08-11","878"
"1935-08-15","922"
"1935-08-22","764"
"1935-08-29","922"
"1935-09-12","494"
"1935-09-16","487"
"1935-09-20","49"
"1935-09-26","239"
"1935-10-08","525"
"1935-10-12","102"
"1935-10-20","579"
"1935-10-23","129"
"1935-10-28","989"
"1935-10-30","696"
"1935-11-02","988"
"1935-11-06","198"
"1935-11-10","5"
"1935-11-18","1008"
"1935-11-20","815"
"1935-11-27","658"
"1935-11-29","124"
"1935-12-19","104"
"1935-12-26","613"
"1936-01-04","717"
"1936-01-11","796"
"1936-01-14","472"
"1936-01-20","735"
"1936-01-25","472"
"1936-02-08","78"
"1936-02-09","86"
"1936-02-10","810"
"1936-02-19","162"
"1936-02-26","208"
"1936-03-01","436"
"1936-03-04","47"
"1936-03-11","486"
"1936-03-15","168"
"1936-03-17","339"
"1936-03-24","670"
"1936-03-30","268"
"1936-03-31","568"
"1936-04-02","903"
"1936-04-17","1015"
"1936-04-21","768"
"1936-04-25","243"
"1936-05-01","797"
"1936-05-07","579"
"1936-05-08","121"
"1936-05-15","498"
"1936-05-18","978"
"1936-05-26","499"
"1936-05-28","266"
"1936-06-04","675"
"1936-06-06","393"
"1936-06-11","952"
"1936-06-11","682"
"1936-06-12","632"
"1936-06-17","610"
"1936-06-21","949"
"1936-06-21","142"
"1936-06-23","654"
"1936-06-26","138"
"1936-06-27","828"
"1936-06-27","718"
"1936-06-29","852"
"1936-07-02","121"
"1936-07-05","249"
"1936-07-06","825"
"1936-07-07","232"
"1936-07-21","492"
"1936-07-23","195"
"1936-07-24","381"
"1936-07-29","357"
"1936-08-01","613"
"1936-08-05","384"
"1936-08-05","222"
"1936-08-24","648"
"1936-08-27","761"
"1936-08-27","810"
"1936-09-10","656"
"1936-09-13","502"
"1936-09-19","743"
"1936-09-30","286"
"1936-10-16","300"
"1936-11-04","723"
"1936-11-13","908"
"1936-11-19","162"
"1936-11-27","182"
"1936-11-27","177"
"1936-11-27","334"
"1936-11-28","148"
"1936-12-16","501"
"1936-12-17","297"
"1936-12-20","101"
"1937-01-02","731"
"1937-01-05","480"
"1937-01-06","146"
"1937-01-12","448"
"1937-01-12","557"
"1937-01-20","1014"
"1937-01-28","513"
"1937-02-07","840"
"1937-02-14","704"
"1937-03-03","631"
"1937-03-06","655"
"1937-03-07","326"
"1937-03-08","300"
"1937-03-16","774"
"1937-03-24","656"
"1937-04-04","276"
"1937-04-08","349"
"1937-05-02","935"
"1937-05-04","327"
"1937-05-05","824"
"1937-05-06","420"
"1937-05-11","523"
"1937-05-17","247"
"1937-05-18","375"
"1937-05-20","390"
"1937-05-22","755"
"1937-05-25","588"
"1937-05-25","6"
"1937-05-29","381"
"1937-06-07","785"
"1937-06-08","811"
"1937-06-11","526"
"1937-06-13","730"
"1937-06-22","683"
"1937-07-18","158"
"1937-07-21","647"
"1937-07-27","443"
"1937-07-29","170"
"1937-07-31","407"
"1937-08-03","452"
"1937-08-06","441"
"1937-08-10","912"
"1937-08-10","261"
"1937-08-12","177"
"1937-08-16","411"
"1937-08-18","681"
"1937-08-20","392"
"1937-08-27","343"
"1937-08-30","1002"
"1937-09-02","452"
"1937-09-09","830"
"1937-09-12","541"
"1937-10-05","276"
"1937-10-09","666"
"1937-10-22","75"
"1937-10-28","748"
"1937-11-07","337"
"1937-11-07","282"
"1937-11-17","873"
"1937-11-25","991"
"1937-11-30","701"
"1937-12-10","776"
"1937-12-11","42"
"1937-12-14","785"
"1937-12-18","605"
"1937-12-21","80"
"1937-12-25","216"
"1937-12-28","778"
"1937-12-29","749"
"1938-01-01","582"
"1938-01-04","841"
"1938-01-07","489"
"1938-01-21","116"
"1938-01-30","302"
"1938-02-06","338"
"1938-02-07","292"
"1938-02-08","162"
"1938-02-18","49"
"1938-02-22","843"
"1938-02-26","526"
"1938-02-28","561"
"1938-03-03","283"
"1938-03-05","641"
"1938-03-11","357"
"1938-04-09","673"
"1938-04-15","399"
"1938-04-23","993"
"1938-04-24","529"
"1938-04-24","622"
"1938-04-29","75"
"1938-05-03","549"
"1938-05-09","48"
"1938-05-10","668"
"1938-05-17","113"
"1938-05-18","14"
"1938-05-22","441"
"1938-05-24","696"
"1938-05-24","264"
"1938-05-27","829"
"1938-06-02","586"
"1938-06-04","541"
"1938-06-09","529"
"1938-06-10","206"
"1938-06-11","316"
"1938-06-14","462"
"1938-06-21","188"
"1938-06-27","795"
"1938-07-11","956"
"1938-07-16","164"
"1938-07-20","364"
"1938-08-09","158"
"1938-08-11","396"
"1938-08-18","344"
"1938-08-20","976"
"1938-08-22","1003"
"1938-08-23","652"
"1938-08-25","640"
"1938-08-29","946"
"1938-08-30","480"
"1938-09-03","388"
"1938-09-12","514"
"1938-09-13","243"
"1938-09-15","784"
"1938-09-16","213"
"1938-09-17","39"
"1938-09-21","518"
"1938-09-21","712"
"1938-09-23","567"
"1938-09-30","142"
"1938-10-01","390"
"1938-10-08","698"
"1938-10-09","319"
"1938-10-09","930"
"1938-10-14","219"
"1938-10-15","341"
"1938-10-17","954"
"1938-10-28","624"
"1938-11-11","492"
"1938-11-12","835"
"1938-11-14","1011"
"1938-11-17","633"
"1938-11-18","790"
"1938-11-19","710"
"1938-11-26","36"
"1938-11-27","292"
"1938-11-29","461"
"1938-12-03","663"
"1938-12-08","139"
"1938-12-08","52"
"1938-12-09","643"
"1938-12-09","2"
"1938-12-10","673"
"1938-12-24","799"
"1938-12-26","705"
"1938-12-27","612"
"1938-12-29","233"
"1939-01-02","485"
"1939-01-04","237"
"1939-01-07","751"
"1939-01-16","925"
"1939-01-19","860"
"1939-01-23","299"
"1939-01-31","949"
"1939-02-09","665"
"1939-02-18","1006"
"1939-02-19","402"
"1939-02-24","869"
"1939-03-02","480"
"1939-03-12","770"
"1939-03-18","824"
"1939-03-18","599"
"1939-03-19","73"
"1939-03-20","989"
"1939-04-02","890"
"1939-04-04","417"
"1939-04-05","481"
"1939-04-09","383"
"1939-04-11","681"
"1939-04-12","1003"
"1939-04-17","0"
"1939-04-19","942"
"1939-04-25","270"
"1939-04-25","874"
"1939-05-20","727"
"1939-05-26","849"
"1939-05-26","406"
"1939-06-02","443"
"1939-06-10","342"
"1939-06-10","637"
"1939-06-12","330"
"1939-06-16","48"
"1939-06-19","546"
"1939-06-24","347"
"1939-06-25","464"
"1939-06-28","876"
"1939-07-01","185"
"1939-07-10","593"
"1939-07-16","907"
"1939-07-17","31"
"1939-07-17","37"
"1939-07-29","520"
"1939-07-29","219"
"1939-08-06","60"
"1939-08-09","26"
"1939-08-21","528"
"1939-08-21","541"
"1939-08-28","198"
"1939-08-28","1019"
"1939-08-30","236"
"1939-09-10","540"
"1939-09-13","411"
"1939-09-14","522"
"1939-09-17","727"
"1939-09-20","765"
"1939-09-21","596"
"1939-09-25","346"
"1939-09-26","482"
"1939-10-02","199"
"1939-10-04","470"
"1939-10-05","554"
"1939-10-05","140"
"1939-10-07","445"
"1939-10-07","11"
"1939-10-09","326"
"1939-10-09","319"
"1939-10-15","518"
"1939-10-16","73"
"1939-10-22","261"
"1939-10-29","713"
"1939-11-07","649"
"1939-11-09","188"
"1939-11-18","360"
"1939-11-20","974"
"1939-11-22","480"
"1939-11-22","428"
"1939-11-24","195"
"1939-11-26","673"
"1939-11-26","622"
"1939-11-29","396"
"1939-12-02","37"
"1939-12-05","663"
"1939-12-08","47"
"1939-12-09","750"
"1939-12-11","347"
"1939-12-17","582"
"1939-12-19","487"
"1939-12-21","691"
"1939-12-21","212"
"1939-12-26","230"
"1939-12-27","930"
"1939-12-31","1015"
"1940-01-01","218"
"1940-01-03","616"
"1940-01-04","636"
"1940-01-06","872"
"1940-01-11","46"
"1940-01-12","862"
"1940-01-14","731"
"1940-01-16","517"
"1940-01-18","410"
"1940-01-22","289"
"1940-01-24","636"
"1940-01-25","797"
"1940-01-26","565"
"1940-01-26","159"
"1940-01-28","498"
"1940-01-29","1022"
"1940-01-31","221"
"1940-02-01","60"
"1940-02-03","487"
"1940-02-06","873"
"1940-02-14","729"
"1940-02-15","907"
"1940-02-16","758"
"1940-02-20","714"
"1940-03-02","997"
"1940-03-05","451"
"1940-03-18","342"
"1940-03-24","699"
"1940-03-31","689"
"1940-04-08","934"
"1940-04-09","114"
"1940-04-15","92"
"1940-04-19","787"
"1940-04-21","438"
"1940-04-22","614"
"1940-04-23","542"
"1940-05-05","648"
"1940-05-06","779"
"1940-05-17","925"
"1940-05-27","403"
"1940-05-31","147"
"1940-06-05","295"
"1940-06-05","407"
"1940-06-07","1014"
"1940-06-10","49"
"1940-06-15","774"
"1940-06-18","611"
"1940-06-19","869"
"1940-06-20","673"
"1940-06-22","129"
"1940-06-22","514"
"1940-06-25","984"
"1940-07-02","716"
"1940-07-09","203"
"1940-07-11","478"
"1940-07-15","695"
"1940-07-16","941"
"1940-07-20","9"
"1940-07-23","546"
"1940-07-30","773"
"1940-08-09","1023"
"1940-08-11","13"
"1940-08-11","680"
"1940-08-12","349"
"1940-08-17","576"
"1940-09-02","82"
"1940-09-04","1018"
"1940-09-07","882"
"1940-09-13","820"
"1940-09-14","462"
"1940-09-17","192"
"1940-09-19","110"
"1940-09-24","457"
"1940-09-26","436"
"1940-09-29","649"
"1940-09-30","969"
"1940-10-07","483"
"1940-10-07","425"
"1940-10-22","368"
"1940-10-30","614"
"1940-11-06","538"
"1940-11-12","397"
"1940-11-18","350"
"1940-11-18","317"
"1940-11-25","981"
"1940-12-05","19"
"1940-12-10","429"
"1940-12-13","1020"
"1940-12-16","672"
"1940-12-17","147"
"1940-12-18","720"
"1940-12-20","874"
"1940-12-27","209"
"1940-12-27","890"
"1940-12-30","81"
"1940-12-30","510"
"1941-01-02","138"
"1941-01-06","317"
"1941-01-07","392"
"1941-01-10","889"
"1941-01-11","672"
"1941-02-04","935"
"1941-02-08","4"
"1941-02-11","6"
"1941-02-24","101"
"1941-03-15","702"
"1941-03-17","392"
"1941-03-26","545"
"1941-04-06","715"
"1941-04-08","202"
"1941-04-08","889"
"1941-04-11","159"
"1941-04-13","543"
"1941-04-17","4"
"1941-04-18","787"
"1941-05-11","702"
"1941-05-15","948"
"1941-05-22","297"
"1941-05-30","627"
"1941-06-12","823"
"1941-06-13","139"
"1941-06-22","336"
"1941-07-03","917"
"1941-07-07","35"
"1941-07-20","931"
"1941-08-09","267"
"1941-08-13","839"
"1941-08-15","677"
"1941-08-19","1011"
"1941-08-22","374"
"1941-08-26","315"
"1941-08-30","25"
"1941-09-08","734"
"1941-09-20","443"
"1941-09-23","581"
"1941-09-25","337"
"1941-09-29","809"
"1941-10-01","858"
"1941-10-04","296"
"1941-10-11","723"
"1941-10-18","386"
"1941-10-19","617"
"1941-10-20","949"
"1941-10-20","792"
"1941-10-21","791"
"1941-10-21","263"
"1941-11-11","660"
"1941-11-16","893"
"1941-11-17","639"
"1941-11-28","726"
"1941-12-03","914"
"1941-12-03","552"
"1941-12-03","743"
"1941-12-05","707"
"1941-12-06","221"
"1941-12-08","331"
"1941-12-16","258"
"1941-12-16","301"
"1941-12-16","683"
"1941-12-17","57"
"1941-12-19","950"
"1941-12-19","1023"
"1941-12-22","66"
"1941-12-28","217"
"1941-12-29","404"
"1942-01-02","885"
"1942-01-09","95"
"1942-01-09","501"
"1942-01-22","790"
"1942-01-24","375"
"1942-01-24","903"
"1942-01-24","234"
"1942-01-26","678"
"1942-02-06","1012"
"1942-02-13","865"
"1942-02-13","233"
"1942-02-13","350"
"1942-02-14","485"
"1942-02-19","674"
"1942-03-15","585"
"1942-03-16","769"
"1942-03-18","128"
"1942-04-07","624"
"1942-04-08","120"
"1942-04-15","645"
"1942-04-23","16"
"1942-04-24","276"
"1942-05-07","58"
"1942-05-20","277"
"1942-05-25","852"
"1942-05-26","866"
"1942-05-27","432"
"1942-06-01","889"
"1942-06-11","938"
"1942-06-13","678"
"1942-06-16","585"
"1942-06-20","565"
"1942-06-28","135"
"1942-06-29","745"
"1942-07-09","866"
"1942-07-13","259"
"1942-07-14","414"
"1942-07-16","480"
"1942-07-20","872"
"1942-07-27","350"
"1942-07-28","1020"
"1942-07-29","123"
"1942-07-31","544"
"1942-08-02","183"
"1942-08-18","767"
"1942-08-20","637"
"1942-08-20","971"
"1942-08-21","311"
"1942-08-27","403"
"1942-09-01","642"
"1942-09-07","28"
"1942-09-09","1006"
"1942-09-10","435"
"1942-09-11","274"
"1942-09-15","120"
"1942-09-16","285"
"1942-09-20","126"
"1942-09-22","610"
"1942-09-23","766"
"1942-09-25","711"
"1942-10-03","134"
"1942-10-07","805"
"1942-10-09","696"
"1942-10-11","110"
"1942-10-12","366"
"1942-10-16","834"
"1942-10-21","89"
"1942-10-22","260"
"1942-10-27","126"
"1942-11-07","4"
"1942-11-17","825"
"1942-11-28","65"
"1942-11-29","596"
"1942-12-02","511"
"1942-12-03","875"
"1942-12-10","923"
"1942-12-14","896"
"1942-12-20","920"
"1942-12-29","471"
"1943-01-05","318"
"1943-01-15","370"
"1943-01-18","969"
"1943-01-25","568"
"1943-02-02","980"
"1943-02-06","598"
"1943-02-11","249"
"1943-02-16","795"
"1943-02-27","480"
"1943-03-04","314"
"1943-03-09","716"
"1943-03-09","381"
"1943-03-11","783"
"1943-03-13","448"
"1943-03-19","607"
"1943-03-20","659"
"1943-03-21","306"
"1943-03-28","335"
"1943-03-31","962"
"1943-04-02","952"
"1943-04-02","808"
"1943-04-06","940"
"1943-04-11","1008"
"1943-04-17","418"
"1943-04-18","223"
"1943-05-11","64"
"1943-05-21","1013"
"1943-05-26","329"
"1943-06-19","360"
"1943-06-21","587"
"1943-06-26","115"
"1943-06-30","387"
"1943-06-30","479"
"1943-07-02","62"
"1943-07-11","708"
"1943-07-19","184"
"1943-08-05","430"
"1943-08-23","504"
"1943-08-28","251"
"1943-08-28","904"
"1943-08-29","850"
"1943-08-31","935"
"1943-09-01","844"
"1943-09-07","519"
"1943-09-09","24"
"1943-09-09","793"
"1943-10-05","138"
"1943-10-06","908"
"1943-10-14","652"
"1943-10-18","839"
"1943-10-21","33"
"1943-10-23","540"
"1943-10-27","522"
"1943-10-27","777"
"1943-10-29","890"
"1943-10-30","18"
"1943-11-02","603"
"1943-11-08","18"
"1943-11-10","837"
"1943-11-10","447"
"1943-11-11","155"
"1943-11-15","287"
"1943-11-24","825"
"1943-11-26","700"
"1943-11-27","391"
"1943-12-05","299"
"1943-12-06","317"
"1943-12-13","527"
"1943-12-23","832"
"1943-12-24","819"
"1943-12-29","784"
"1944-01-03","895"
"1944-01-09","153"
"1944-01-15","349"
"1944-01-23","426"
"1944-01-28","372"
"1944-01-30","728"
"1944-02-06","775"
"1944-02-07","631"
"1944-02-11","240"
"1944-02-16","40"
"1944-02-19","993"
"1944-02-20","168"
"1944-03-01","171"
"1944-03-08","348"
"1944-03-11","918"
"1944-03-14","102"
"1944-03-14","764"
"1944-03-22","251"
"1944-03-23","384"
"1944-03-28","619"
"1944-04-09","194"
"1944-04-10","465"
"1944-04-18","306"
"1944-04-18","61"
"1944-04-28","660"
"1944-05-10","598"
"1944-05-13","241"
"1944-05-14","719"
"1944-05-16","887"
"1944-05-21","839"
"1944-05-22","285"
"1944-05-30","570"
"1944-05-31","314"
"1944-06-04","356"
"1944-06-05","5"
"1944-06-10","276"
"1944-07-02","679"
"1944-07-05","527"
"1944-07-08","875"
"1944-07-14","967"
"1944-07-20","775"
"1944-07-28","48"
"1944-08-06","988"
"1944-08-06","90"
"1944-08-12","646"
"1944-08-15","984"
"1944-08-15","685"
"1944-08-20","672"
"1944-08-30","512"
"1944-08-31","308"
"1944-09-03","578"
"1944-09-08","965"
"1944-09-09","683"
"1944-09-25","682"
"1944-09-29","582"
"1944-10-07","401"
"1944-10-16","848"
"1944-10-17","57"
"1944-10-17","136"
"1944-10-21","557"
"1944-10-29","500"
"1944-10-30","225"
"1944-11-01","286"
"1944-11-04","933"
"1944-11-07","511"
"1944-11-17","982"
"1944-11-20","637"
"1944-11-23","796"
"1944-12-01","577"
"1944-12-07","1020"
"1944-12-13","581"
"1944-12-22","508"
"1944-12-22","664"
"1944-12-22","412"
"1944-12-28","156"
"1944-12-30","228"
"1945-01-01","115"
"1945-01-08","119"
"1945-01-15","655"
"1945-01-18","962"
"1945-01-19","162"
"1945-02-04","531"
"1945-02-09","371"
"1945-02-11","847"
"1945-02-15","566"
"1945-02-26","325"
"1945-03-11","38"
"1945-03-24","713"
"1945-03-26","510"
"1945-03-31","0"
"1945-04-09","346"
"1945-04-10","680"
"1945-04-12","463"
"1945-04-22","832"
"1945-04-26","577"
"1945-05-02","495"
"1945-05-03","910"
"1945-05-06","586"
"1945-05-07","264"
"1945-05-12","508"
"1945-05-16","107"
"1945-05-19","536"
"1945-05-25","457"
"1945-05-26","880"
"1945-05-31","856"
"1945-06-09","661"
"1945-06-18","546"
"1945-06-19","669"
"1945-06-25","229"
"1945-06-29","194"
"1945-07-03","1"
"1945-07-04","907"
"1945-07-04","472"
"1945-07-08","272"
"1945-07-10","809"
"1945-07-10","237"
"1945-07-17","488"
"1945-07-18","304"
"1945-07-19","68"
"1945-07-21","626"
"1945-07-29","597"
"1945-07-30","813"
"1945-08-04","387"
"1945-08-11","312"
"1945-08-19","63"
"1945-08-20","212"
"1945-08-24","643"
"1945-08-27","648"
"1945-08-30","695"
"1945-09-08","157"
"1945-09-20","261"
"1945-09-21","455"
"1945-10-03","747"
"1945-10-11","475"
"1945-10-17","84"
"1945-10-19","648"
"1945-10-28","1022"
"1945-11-02","238"
"1945-11-06","767"
"1945-11-08","647"
"1945-11-13","279"
"1945-11-13","520"
"1945-11-20","270"
"1945-11-20","499"
"1945-11-22","857"
"1945-11-23","127"
"1945-11-26","837"
"1945-12-01","133"
"1945-12-03","23"
"1945-12-12","415"
"1945-12-12","666"
"1945-12-14","916"
"1945-12-17","1020"
"1945-12-23","982"
"1945-12-30","286"
"1946-01-07","411"
"1946-01-15","663"
"1946-01-17","58"
"1946-01-18","10"
"1946-01-21","574"
"1946-01-22","95"
"1946-01-28","132"
"1946-02-05","360"
"1946-02-06","111"
"1946-02-13","302"
"1946-02-15","142"
"1946-02-19","668"
"1946-02-19","4"
"1946-02-28","630"
"1946-03-10","107"
"1946-03-13","453"
"1946-03-16","1017"
"1946-03-27","881"
"1946-04-03","30"
"1946-04-08","834"
"1946-04-09","290"
"1946-04-15","463"
"1946-04-23","598"
"1946-04-24","730"
"1946-04-25","811"
"1946-04-27","175"
"1946-04-29","360"
"1946-05-07","836"
"1946-05-19","156"
"1946-05-19","574"
"1946-06-03","145"
"1946-06-06","1022"
"1946-06-07","46"
"1946-06-15","1019"
"1946-07-04","936"
"1946-07-12","839"
"1946-07-28","1006"
"1946-08-03","468"
"1946-08-10","394"
"1946-08-11","766"
"1946-08-15","475"
"1946-08-16","808"
"1946-08-18","67"
"1946-08-26","864"
"1946-09-03","508"
"1946-09-04","991"
"1946-09-05","301"
"1946-09-07","259"
"1946-09-08","688"
"1946-09-09","986"
"1946-10-03","348"
"1946-10-15","488"
"1946-10-20","21"
"1946-10-24","731"
"1946-10-29","909"
"1946-11-07","411"
"1946-11-07","527"
"1946-11-12","636"
"1946-11-20","626"
"1946-11-25","785"
"1946-12-03","197"
"1946-12-05","549"
"1946-12-09","1013"
"1946-12-17","217"
"1946-12-25","977"
"1947-01-05","674"
"1947-01-07","797"
"1947-01-19","922"
"1947-01-24","635"
"1947-01-28","612"
"1947-01-31","946"
"1947-02-02","644"
"1947-02-07","153"
"1947-02-16","464"
"1947-02-18","808"
"1947-02-23","654"
"1947-02-24","511"
"1947-02-24","839"
"1947-03-02","602"
"1947-03-07","445"
"1947-03-11","186"
"1947-03-12","536"
"1947-03-13","674"
"1947-03-17","976"
"1947-04-04","144"
"1947-04-09","497"
"1947-04-11","438"
"1947-04-12","678"
"1947-04-15","774"
"1947-04-16","333"
"1947-04-19","951"
"1947-04-27","49"
"1947-05-04","995"
"1947-05-08","970"
"1947-05-12","656"
"1947-05-14","910"
"1947-05-22","86"
"1947-05-24","127"
"1947-05-25","34"
"1947-05-28","386"
"1947-06-03","296"
"1947-06-13","1009"
"1947-06-15","37"
"1947-07-01","292"
"1947-07-08","216"
"1947-07-08","515"
"1947-07-10","927"
"1947-07-11","265"
"1947-07-22","600"
"1947-07-23","928"
"1947-07-24","647"
"1947-07-28","90"
"1947-07-30","802"
"1947-08-05","813"
"1947-08-06","668"
"1947-08-16","1"
"1947-08-17","129"
"1947-08-26","870"
"1947-08-26","20"
"1947-09-05","697"
"1947-09-06","368"
"1947-09-07","361"
"1947-09-08","616"
"1947-09-11","437"
"1947-09-21","739"
"1947-09-22","587"
"1947-09-26","686"
"1947-09-28","666"
"1947-10-03","95"
"1947-10-14","159"
"1947-11-04","522"
"1947-11-13","477"
"1947-11-13","486"
"1947-11-15","1004"
"1947-11-17","122"
"1947-11-30","8"
"1947-12-06","319"
"1947-12-20","450"
"1947-12-23","818"
"1948-01-03","109"
"1948-01-07","244"
"1948-01-08","919"
"1948-01-09","882"
"1948-01-09","939"
"1948-01-11","30"
"1948-01-15","593"
"1948-01-24","147"
"1948-01-27","145"
"1948-01-31","718"
"1948-02-01","424"
"1948-02-22","583"
"1948-02-23","1021"
"1948-02-26","338"
"1948-03-02","958"
"1948-03-04","743"
"1948-03-04","653"
"1948-03-05","872"
"1948-03-07","348"
"1948-03-10","746"
"1948-03-24","683"
"1948-03-31","420"
"1948-04-02","281"
"1948-04-13","534"
"1948-04-22","303"
"1948-04-23","314"
"1948-04-24","489"
"1948-04-27","898"
"1948-05-02","800"
"1948-05-11","956"
"1948-05-11","257"
"1948-05-17","799"
"1948-06-03","93"
"1948-06-11","516"
"1948-07-07","734"
"1948-07-13","719"
"1948-07-16","771"
"1948-07-17","233"
"1948-07-22","435"
"1948-07-27","172"
"1948-07-29","193"
"1948-08-02","912"
"1948-08-03","771"
"1948-08-10","415"
"1948-08-14","845"
"1948-08-20","481"
"1948-08-20","386"
"1948-08-25","876"
"1948-08-26","807"
"1948-08-27","102"
"1948-08-29","284"
"1948-08-31","234"
"1948-09-12","71"
"1948-09-16","38"
"1948-09-21","258"
"1948-10-09","56"
"1948-10-16","287"
"1948-10-20","621"
"1948-10-21","894"
"1948-11-07","203"
"1948-11-14","111"
"1948-11-14","315"
"1948-11-21","937"
"1948-11-24","630"
"1948-12-11","666"
"1948-12-13","839"
"1948-12-15","416"
"1948-12-26","368"
"1948-12-28","434"
"1948-12-30","732"
"1948-12-30","1017"
"1949-01-16","257"
"1949-01-17","741"
"1949-01-18","474"
"1949-01-19","75"
"1949-01-20","50"
"1949-01-20","459"
"1949-01-24","997"
"1949-02-02","908"
"1949-02-03","621"
"1949-02-13","512"
"1949-02-18","475"
"1949-02-18","599"
"1949-02-19","764"
"1949-02-25","838"
"1949-03-02","723"
"1949-03-04","485"
"1949-03-16","265"
"1949-03-20","661"
"1949-03-20","52"
"1949-03-25","863"
"1949-03-25","85"
"1949-03-29","193"
"1949-04-04","735"
"1949-04-06","895"
"1949-04-13","318"
"1949-04-14","114"
"1949-04-16","407"
"1949-04-19","968"
"1949-04-19","160"
"1949-05-03","167"
"1949-05-04","741"
"1949-05-04","720"
"1949-05-04","645"
"1949-05-09","901"
"1949-05-09","83"
"1949-05-15","527"
"1949-05-16","987"
"1949-05-16","425"
"1949-05-28","654"
"1949-05-30","679"
"1949-06-05","238"
"1949-06-06","697"
"1949-06-10","836"
"1949-06-10","827"
